LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-03-18 09:15:37,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:38,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:38,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:38,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:39,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:40,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:40,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:40,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:40,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:40,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:41,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:41,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:41,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:42,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:44,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:44,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:44,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:44,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:45,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:46,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:46,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:48,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:48,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:48,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:49,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:49,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:49,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:49,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:50,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:50,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:51,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:52,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:55,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:55,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:55,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:55,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:55,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:56,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:56,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:56,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:56,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:56,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:57,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:58,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:58,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:58,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-03-18 09:15:58,1900-01-00 00:00:00,CYB_Rogue,40:AE:30:6A:AA:02,-26
